time;sst
2013-02-19;26,728572845458984
2013-02-20;27,08572006225586
2013-02-21;26,8071346282959
2013-02-22;26,942853927612305
2013-02-23;26,942853927612305
2013-02-24;26,91427993774414
2013-02-25;27,071426391601562
2013-02-26;27,1785831451416
2013-02-27;27,185720443725586
2013-02-28;27,14286231994629
2013-03-01;26,864286422729492
2013-03-02;26,95713996887207
2013-03-03;26,728578567504883
2013-03-04;26,735719680786133
2013-03-05;26,721433639526367
2013-03-06;27,257143020629883
2013-03-07;27,2785701751709
2013-03-08;27,335712432861328
2013-03-09;27,58572006225586
2013-03-10;27,57143211364746
2013-03-11;27,449996948242188
2013-03-12;27,600006103515625
2013-03-13;27,592863082885742
2013-03-14;27,29999351501465
2013-03-15;27,214282989501953
2013-03-16;27,02142906188965
2013-03-17;27,007143020629883
2013-03-18;26,93571662902832
2013-03-19;26,93571662902832
2013-03-20;26,93571662902832
2013-03-21;26,892858505249023
2013-03-22;26,892858505249023
2013-03-23;26,328571319580078
2013-03-24;26,30714225769043
2013-03-25;26,078571319580078
2013-03-26;26,071428298950195
2013-03-27;26,071428298950195
2013-03-28;26,05000114440918
2013-03-29;26,150009155273438
2013-03-30;26,264284133911133
2013-03-31;26,2214298248291
2013-04-01;26,15714454650879
2013-04-02;25,84999656677246
2013-04-03;25,84285545349121
2013-04-04;25,85714340209961
2013-04-05;25,83571434020996
2013-04-06;25,78571128845215
2013-04-07;26,18572425842285
2013-04-08;26,178579330444336
2013-04-09;26,050003051757812
2013-04-10;26,35000228881836
2013-04-11;26,114288330078125
2013-04-12;26,08571434020996
2013-04-13;25,892850875854492
2013-04-14;25,892850875854492
2013-04-15;25,67143440246582
2013-04-16;25,814281463623047
2013-04-17;25,799991607666016
2013-04-18;25,75714111328125
2013-04-19;25,528573989868164
2013-04-20;25,435710906982422
2013-04-21;25,378564834594727
2013-04-22;25,24285888671875
2013-04-23;25,150005340576172
2013-04-24;25,21429443359375
2013-04-25;25,185720443725586
2013-04-26;25,250001907348633
2013-04-27;25,250001907348633
2013-04-28;25,22857666015625
2013-04-29;25,2642879486084
2013-04-30;25,114286422729492
2013-05-01;25,171428680419922
2013-05-02;25,16428565979004
2013-05-03;25,192855834960938
2013-05-04;25,44999885559082
2013-05-05;25,449996948242188
2013-05-06;25,52142906188965
2013-05-07;25,52142906188965
2013-05-08;25,178571701049805
2013-05-09;25,19999885559082
2013-05-10;24,899993896484375
2013-05-11;24,91427993774414
2013-05-12;24,842851638793945
2013-05-13;24,77142333984375
2013-05-14;24,728572845458984
2013-05-15;24,92856788635254
2013-05-16;25,14999771118164
2013-05-17;25,135713577270508
2013-05-18;25,135713577270508
2013-05-19;25,121427536010742
2013-05-20;24,892858505249023
2013-05-21;24,39285659790039
2013-05-22;24,34999656677246
2013-05-23;24,392854690551758
2013-05-24;24,421430587768555
2013-05-25;24,328571319580078
2013-05-26;24,571428298950195
2013-05-27;24,37142562866211
2013-05-28;24,335708618164062
2013-05-29;24,235715866088867
2013-05-30;24,207143783569336
2013-05-31;24,207143783569336
2013-06-01;24,428573608398438
2013-06-02;24,714282989501953
2013-06-03;24,692855834960938
2013-06-04;24,507143020629883
2013-06-05;24,52142906188965
2013-06-06;24,478572845458984
2013-06-07;24,4714298248291
2013-06-08;24,66428565979004
2013-06-09;24,500003814697266
2013-06-10;24,43571662902832
2013-06-11;24,321426391601562
2013-06-12;24,5
2013-06-13;24,385711669921875
2013-06-14;24,164289474487305
2013-06-15;24,10714340209961
2013-06-16;24,285709381103516
2013-06-17;24,285709381103516
2013-06-18;24,257144927978516
2013-06-19;23,907136917114258
2013-06-20;24,11429214477539
2013-06-21;23,85000228881836
2013-06-22;23,85000228881836
2013-06-23;23,821430206298828
2013-06-24;23,814287185668945
2013-06-25;23,7071475982666
2013-06-26;23,7071475982666
2013-06-27;23,71428871154785
2013-06-28;23,67143440246582
2013-06-29;23,6928653717041
2013-06-30;23,564289093017578
2013-07-01;23,58572006225586
2013-07-02;23,71429443359375
2013-07-03;23,85713768005371
2013-07-04;23,778575897216797
2013-07-05;23,72857666015625
2013-07-06;23,449996948242188
2013-07-07;23,349994659423828
2013-07-08;23,785717010498047
2013-07-09;23,70000648498535
2013-07-10;23,592863082885742
2013-07-11;23,192861557006836
2013-07-12;23,207149505615234
2013-07-13;23,37141990661621
2013-07-14;23,292861938476562
2013-07-15;23,635717391967773
2013-07-16;23,5142879486084
2013-07-17;23,414289474487305
2013-07-18;23,135723114013672
2013-07-19;23,35714340209961
2013-07-20;23,535717010498047
2013-07-21;23,535717010498047
2013-07-22;23,564287185668945
2013-07-23;23,34285545349121
2013-07-24;23,328569412231445
2013-07-25;23,328569412231445
2013-07-26;23,321426391601562
2013-07-27;22,664289474487305
2013-07-28;22,600006103515625
2013-07-29;22,535717010498047
2013-07-30;22,42856788635254
2013-07-31;22,414281845092773
2013-08-01;22,321422576904297
2013-08-02;22,650009155273438
2013-08-03;22,6785831451416
2013-08-04;22,564289093017578
2013-08-05;22,34284782409668
2013-08-06;22,57143211364746
2013-08-07;22,178579330444336
2013-08-08;22,378564834594727
2013-08-09;22,378568649291992
2013-08-10;22,364282608032227
2013-08-11;22,335704803466797
2013-08-12;22,550003051757812
2013-08-13;22,54286003112793
2013-08-14;22,278575897216797
2013-08-15;22,428569793701172
2013-08-16;22,328569412231445
2013-08-17;21,921422958374023
2013-08-18;21,842849731445312
2013-08-19;21,8071346282959
2013-08-20;21,735721588134766
2013-08-21;21,621435165405273
2013-08-22;21,685720443725586
2013-08-23;21,692869186401367
2013-08-24;21,828561782836914
2013-08-25;21,992856979370117
2013-08-26;21,907136917114258
2013-08-27;22,007143020629883
2013-08-28;22,007143020629883
2013-08-29;21,799991607666016
2013-08-30;21,75714111328125
2013-08-31;21,878564834594727
2013-09-01;21,835708618164062
2013-09-02;21,835708618164062
2013-09-03;21,635723114013672
2013-09-04;22,164291381835938
2013-09-05;22,164291381835938
2013-09-06;21,464282989501953
2013-09-07;21,63572120666504
2013-09-08;21,600006103515625
2013-09-09;21,721433639526367
2013-09-10;21,735719680786133
2013-09-11;22,04286003112793
2013-09-12;22,114290237426758
2013-09-13;21,964282989501953
2013-09-14;22,050003051757812
2013-09-15;22,178571701049805
2013-09-16;22,321428298950195
2013-09-17;22,30000114440918
2013-09-18;22,33571434020996
2013-09-19;22,342859268188477
2013-09-20;22,342859268188477
2013-09-21;22,342859268188477
2013-09-23;22,864276885986328
2013-09-24;22,864276885986328
2013-09-25;22,864276885986328
2013-09-26;22,92142677307129
2013-09-27;22,985715866088867
2013-09-28;23,0
2013-09-29;22,87142562866211
2013-09-30;22,87142562866211
2013-10-01;22,84285545349121
2013-10-02;22,242856979370117
2013-10-03;22,378572463989258
2013-10-04;22,421432495117188
2013-10-05;22,421432495117188
2013-10-06;22,778568267822266
2013-10-07;23,121429443359375
2013-10-08;23,135723114013672
2013-10-09;23,078577041625977
2013-10-10;23,092863082885742
2013-10-11;22,99285888671875
2013-10-12;22,964282989501953
2013-10-13;22,935710906982422
2013-10-14;22,81428337097168
2013-10-15;22,74285316467285
2013-10-16;22,742855072021484
2013-10-17;22,714282989501953
2013-10-18;22,692855834960938
2013-10-19;22,635713577270508
2013-10-20;23,128572463989258
2013-10-21;23,214292526245117
2013-10-22;23,285717010498047
2013-10-23;23,278573989868164
2013-10-24;23,25
2013-10-25;23,18571662902832
2013-10-26;23,18571662902832
2013-10-27;23,18571662902832
2013-10-28;23,314285278320312
2013-10-29;23,30000114440918
2013-10-30;23,050003051757812
2013-10-31;23,050003051757812
2013-11-01;23,0
2013-11-02;22,992856979370117
2013-11-03;22,678569793701172
2013-11-04;23,11429214477539
2013-11-05;23,04286003112793
2013-11-06;23,050003051757812
2013-11-07;23,057146072387695
2013-11-08;23,04286003112793
2013-11-09;22,778568267822266
2013-11-11;23,242855072021484
2013-11-12;23,214284896850586
2013-11-13;23,70713996887207
2013-11-14;23,500003814697266
2013-11-15;23,092853546142578
2013-11-16;23,221426010131836
2013-11-17;23,20713996887207
2013-11-18;23,007144927978516
2013-11-19;22,65714454650879
2013-11-20;22,95713996887207
2013-11-21;22,7214298248291
2013-11-22;22,86428451538086
2013-11-23;22,96428871154785
2013-11-24;22,96428871154785
2013-11-25;22,764284133911133
2013-11-26;22,75714111328125
2013-11-27;22,742856979370117
2013-11-28;22,864282608032227
2013-11-29;23,221431732177734
2013-11-30;23,435710906982422
2013-12-01;23,59999656677246
2013-12-02;23,59999656677246
2013-12-03;23,59999656677246
2013-12-04;23,871427536010742
2013-12-05;24,0285701751709
2013-12-06;24,407136917114258
2013-12-07;24,407136917114258
